csv_line,source_LABEL,source_TEXT,message,clean_text,label,URL,EMAIL,PHONE,duplicate_group_size
6007,smishing,urgent! your mobile number possess been awarded with a £2000 prize guaranteed. call 09058094455 from land line. claim 3030. valid 12hrs only,urgent! your mobile number possess been awarded with a £2000 prize guaranteed. call 09058094455 from land line. claim 3030. valid 12hrs only,urgent your mobile number possess been awarded with a 2000 prize guaranteed call phonetoken from land line claim 3030 valid 12hrs only,smishing,0,0,1,2
5942,smishing,"urgent! your mobile number *************** won a £2000 bonus caller prize on 10/06/03! this is the 2nd attempt to achieve you! call 09066368753 asap! box 97n7qp, 150ppm","urgent! your mobile number *************** won a £2000 bonus caller prize on 10/06/03! this is the 2nd attempt to achieve you! call 09066368753 asap! box 97n7qp, 150ppm",urgent your mobile number won a 2000 bonus caller prize on 10 06 03 this is the 2nd attempt to achieve you call phonetoken asap box 97n7qp 150ppm,smishing,0,0,1,2
5943,smishing,"urgent! your mobile number *************** won a £2000 bonus caller prize on 10/06/03! this is the 2nd attempt to achieve you! call 09066368753 asap! box 97n7qp, 150ppm","urgent! your mobile number *************** won a £2000 bonus caller prize on 10/06/03! this is the 2nd attempt to achieve you! call 09066368753 asap! box 97n7qp, 150ppm",urgent your mobile number won a 2000 bonus caller prize on 10 06 03 this is the 2nd attempt to achieve you call phonetoken asap box 97n7qp 150ppm,smishing,0,0,1,2
2216,ham,Ok.good�,Ok.good,urltoken,ham,1,0,0,2
2607,ham,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,urltoken,ham,1,0,0,2
7230,spam,cashbin.co.uk (get lots of cash this weekend!) www.cashbin.co.uk dear welcome to the weekend we have convey our biggest and best ever cash give away!! these..,cashbin.co.uk (get lots of cash this weekend!) www.cashbin.co.uk dear welcome to the weekend we have convey our biggest and best ever cash give away!! these..,urltoken get lots of cash this weekend urltoken dear welcome to the weekend we have convey our biggest and best ever cash give away these,spam,1,0,0,2
7231,spam,cashbin.co.uk (get lots of cash this weekend!) www.cashbin.co.uk dear welcome to the weekend we have convey our biggest and best ever cash give away!! these..,cashbin.co.uk (get lots of cash this weekend!) www.cashbin.co.uk dear welcome to the weekend we have convey our biggest and best ever cash give away!! these..,urltoken get lots of cash this weekend urltoken dear welcome to the weekend we have convey our biggest and best ever cash give away these,spam,1,0,0,2
7232,spam,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,urltoken get lots of cash this weekend urltoken dear welcome to the weekend we have got our biggest and best ever cash give away these,spam,1,0,0,2
7233,spam,cashbin.co.uk (get lots of cash this weekend!) www.cashbin.co.uk dear welcome to the weekend we have got our biggest and best ever cash give away!! these..,cashbin.co.uk (get lots of cash this weekend!) www.cashbin.co.uk dear welcome to the weekend we have got our biggest and best ever cash give away!! these..,urltoken get lots of cash this weekend urltoken dear welcome to the weekend we have got our biggest and best ever cash give away these,spam,1,0,0,2
7235,spam,cashbin.co.uk (get lots of cash this weekend!) www.cashbin.co.uk dear welcome to the weekend we ingest got our biggest and best ever cash give away!! these..,cashbin.co.uk (get lots of cash this weekend!) www.cashbin.co.uk dear welcome to the weekend we ingest got our biggest and best ever cash give away!! these..,urltoken get lots of cash this weekend urltoken dear welcome to the weekend we ingest got our biggest and best ever cash give away these,spam,1,0,0,2
7236,spam,cashbin.co.uk (get lots of cash this weekend!) www.cashbin.co.uk dear welcome to the weekend we ingest got our biggest and best ever cash give away!! these..,cashbin.co.uk (get lots of cash this weekend!) www.cashbin.co.uk dear welcome to the weekend we ingest got our biggest and best ever cash give away!! these..,urltoken get lots of cash this weekend urltoken dear welcome to the weekend we ingest got our biggest and best ever cash give away these,spam,1,0,0,2
7237,spam,cashbin.co.uk (get lots of cash this weekend!) www.cashbin.co.uk dear welcome to the weekend we possess got our biggest and best ever cash give away!! these..,cashbin.co.uk (get lots of cash this weekend!) www.cashbin.co.uk dear welcome to the weekend we possess got our biggest and best ever cash give away!! these..,urltoken get lots of cash this weekend urltoken dear welcome to the weekend we possess got our biggest and best ever cash give away these,spam,1,0,0,3
7238,spam,cashbin.co.uk (get lots of cash this weekend!) www.cashbin.co.uk dear welcome to the weekend we possess got our biggest and best ever cash give away!! these..,cashbin.co.uk (get lots of cash this weekend!) www.cashbin.co.uk dear welcome to the weekend we possess got our biggest and best ever cash give away!! these..,urltoken get lots of cash this weekend urltoken dear welcome to the weekend we possess got our biggest and best ever cash give away these,spam,1,0,0,3
7239,spam,cashbin.co.uk (get lots of cash this weekend!) www.cashbin.co.uk dear welcome to the weekend we possess got our biggest and best ever cash give away!! these..,cashbin.co.uk (get lots of cash this weekend!) www.cashbin.co.uk dear welcome to the weekend we possess got our biggest and best ever cash give away!! these..,urltoken get lots of cash this weekend urltoken dear welcome to the weekend we possess got our biggest and best ever cash give away these,spam,1,0,0,3
8660,spam,"moneycontrol.com now on your blackberry! bring stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom","moneycontrol.com now on your blackberry! bring stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom",urltoken now on your blackberry bring stock quotes track your portfolio watch live tv urltoken the free app at urltoken,spam,1,0,0,5
8661,spam,"moneycontrol.com now on your blackberry! bring stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom","moneycontrol.com now on your blackberry! bring stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom",urltoken now on your blackberry bring stock quotes track your portfolio watch live tv urltoken the free app at urltoken,spam,1,0,0,5
8662,spam,"moneycontrol.com now on your blackberry! bring stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom","moneycontrol.com now on your blackberry! bring stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom",urltoken now on your blackberry bring stock quotes track your portfolio watch live tv urltoken the free app at urltoken,spam,1,0,0,5
8663,spam,"moneycontrol.com now on your blackberry! bring stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom","moneycontrol.com now on your blackberry! bring stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom",urltoken now on your blackberry bring stock quotes track your portfolio watch live tv urltoken the free app at urltoken,spam,1,0,0,5
8664,spam,"moneycontrol.com now on your blackberry! bring stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom","moneycontrol.com now on your blackberry! bring stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom",urltoken now on your blackberry bring stock quotes track your portfolio watch live tv urltoken the free app at urltoken,spam,1,0,0,5
8665,spam,"moneycontrol.com now on your blackberry! convey stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom","moneycontrol.com now on your blackberry! convey stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom",urltoken now on your blackberry convey stock quotes track your portfolio watch live tv urltoken the free app at urltoken,spam,1,0,0,2
8666,spam,"moneycontrol.com now on your blackberry! convey stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom","moneycontrol.com now on your blackberry! convey stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom",urltoken now on your blackberry convey stock quotes track your portfolio watch live tv urltoken the free app at urltoken,spam,1,0,0,2
8669,spam,"moneycontrol.com now on your blackberry! get stock quotes, dog your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom","moneycontrol.com now on your blackberry! get stock quotes, dog your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom",urltoken now on your blackberry get stock quotes dog your portfolio watch live tv urltoken the free app at urltoken,spam,1,0,0,2
8670,spam,"moneycontrol.com now on your blackberry! get stock quotes, dog your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom","moneycontrol.com now on your blackberry! get stock quotes, dog your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom",urltoken now on your blackberry get stock quotes dog your portfolio watch live tv urltoken the free app at urltoken,spam,1,0,0,2
8668,spam,"moneycontrol.com now on your BlackBerry! Get stock quotes,  track your portfolio,  watch LIVE TV & more.Get the FREE app at http://m.moneycontrol.com/MoM","moneycontrol.com now on your BlackBerry! Get stock quotes, track your portfolio, watch LIVE TV & more.Get the FREE app at http://m.moneycontrol.com/MoM",urltoken now on your blackberry get stock quotes track your portfolio watch live tv urltoken the free app at urltoken,spam,1,0,0,5
8672,spam,"moneycontrol.com now on your blackberry! get stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom","moneycontrol.com now on your blackberry! get stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom",urltoken now on your blackberry get stock quotes track your portfolio watch live tv urltoken the free app at urltoken,spam,1,0,0,5
8673,spam,"moneycontrol.com now on your blackberry! get stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom","moneycontrol.com now on your blackberry! get stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom",urltoken now on your blackberry get stock quotes track your portfolio watch live tv urltoken the free app at urltoken,spam,1,0,0,5
8674,spam,"moneycontrol.com now on your blackberry! get stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom","moneycontrol.com now on your blackberry! get stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom",urltoken now on your blackberry get stock quotes track your portfolio watch live tv urltoken the free app at urltoken,spam,1,0,0,5
8675,spam,"moneycontrol.com now on your blackberry! get stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom","moneycontrol.com now on your blackberry! get stock quotes, track your portfolio, watch live tv & more.get the free app at http://m.moneycontrol.com/mom",urltoken now on your blackberry get stock quotes track your portfolio watch live tv urltoken the free app at urltoken,spam,1,0,0,5
6073,smishing,Uw ING bankieren app bevat verouderde plugins. klik hieronder om de beveiligde versie te downloaden http://mijn.ing-mobiel.com/update.apk,Uw ING bankieren app bevat verouderde plugins. klik hieronder om de beveiligde versie te downloaden http://mijn.ing-mobiel.com/update.apk,uw ing bankieren app bevat verouderde plugins klik hieronder om de beveiligde versie te downloaden urltoken,smishing,1,0,0,6
6074,smishing,uw ing bankieren app bevat verouderde plugins. klik hieronder om de beveiligde versie te downloaden http://mijn.ing-mobiel.com/update.apk,uw ing bankieren app bevat verouderde plugins. klik hieronder om de beveiligde versie te downloaden http://mijn.ing-mobiel.com/update.apk,uw ing bankieren app bevat verouderde plugins klik hieronder om de beveiligde versie te downloaden urltoken,smishing,1,0,0,6
6075,smishing,uw ing bankieren app bevat verouderde plugins. klik hieronder om de beveiligde versie te downloaden http://mijn.ing-mobiel.com/update.apk,uw ing bankieren app bevat verouderde plugins. klik hieronder om de beveiligde versie te downloaden http://mijn.ing-mobiel.com/update.apk,uw ing bankieren app bevat verouderde plugins klik hieronder om de beveiligde versie te downloaden urltoken,smishing,1,0,0,6
6076,smishing,uw ing bankieren app bevat verouderde plugins. klik hieronder om de beveiligde versie te downloaden http://mijn.ing-mobiel.com/update.apk,uw ing bankieren app bevat verouderde plugins. klik hieronder om de beveiligde versie te downloaden http://mijn.ing-mobiel.com/update.apk,uw ing bankieren app bevat verouderde plugins klik hieronder om de beveiligde versie te downloaden urltoken,smishing,1,0,0,6
6077,smishing,uw ing bankieren app bevat verouderde plugins. klik hieronder om de beveiligde versie te downloaden http://mijn.ing-mobiel.com/update.apk,uw ing bankieren app bevat verouderde plugins. klik hieronder om de beveiligde versie te downloaden http://mijn.ing-mobiel.com/update.apk,uw ing bankieren app bevat verouderde plugins klik hieronder om de beveiligde versie te downloaden urltoken,smishing,1,0,0,6
6078,smishing,uw ing bankieren app bevat verouderde plugins. klik hieronder om de beveiligde versie te downloaden http://mijn.ing-mobiel.com/update.apk,uw ing bankieren app bevat verouderde plugins. klik hieronder om de beveiligde versie te downloaden http://mijn.ing-mobiel.com/update.apk,uw ing bankieren app bevat verouderde plugins klik hieronder om de beveiligde versie te downloaden urltoken,smishing,1,0,0,6
9845,spam,valentines day special! win over £1000 in our quiz and bring your partner on the trip of a lifetime! send survive to 83600 now. custcare:08718720201,valentines day special! win over £1000 in our quiz and bring your partner on the trip of a lifetime! send survive to 83600 now. custcare:08718720201,valentines day special win over 1000 in our quiz and bring your partner on the trip of a lifetime send survive to 83600 now custcare phonetoken,spam,0,0,1,2
9846,spam,valentines day special! win over £1000 in our quiz and bring your partner on the trip of a lifetime! send survive to 83600 now. custcare:08718720201,valentines day special! win over £1000 in our quiz and bring your partner on the trip of a lifetime! send survive to 83600 now. custcare:08718720201,valentines day special win over 1000 in our quiz and bring your partner on the trip of a lifetime send survive to 83600 now custcare phonetoken,spam,0,0,1,2
9847,spam,valentines day special! win over £1000 in our quiz and convey your partner on the trip of a lifetime! send go to 83600 now. custcare:08718720201,valentines day special! win over £1000 in our quiz and convey your partner on the trip of a lifetime! send go to 83600 now. custcare:08718720201,valentines day special win over 1000 in our quiz and convey your partner on the trip of a lifetime send go to 83600 now custcare phonetoken,spam,0,0,1,2
9848,spam,valentines day special! win over £1000 in our quiz and convey your partner on the trip of a lifetime! send go to 83600 now. custcare:08718720201,valentines day special! win over £1000 in our quiz and convey your partner on the trip of a lifetime! send go to 83600 now. custcare:08718720201,valentines day special win over 1000 in our quiz and convey your partner on the trip of a lifetime send go to 83600 now custcare phonetoken,spam,0,0,1,2
9849,spam,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. CustCare:08718720201,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. CustCare:08718720201,valentines day special win over 1000 in our quiz and take your partner on the trip of a lifetime send go to 83600 now custcare phonetoken,spam,0,0,1,6
9850,spam,valentines day special! win over £1000 in our quiz and take your partner on the trip of a lifetime! send go to 83600 now. custcare:08718720201,valentines day special! win over £1000 in our quiz and take your partner on the trip of a lifetime! send go to 83600 now. custcare:08718720201,valentines day special win over 1000 in our quiz and take your partner on the trip of a lifetime send go to 83600 now custcare phonetoken,spam,0,0,1,6
9851,spam,valentines day special! win over £1000 in our quiz and take your partner on the trip of a lifetime! send go to 83600 now. custcare:08718720201,valentines day special! win over £1000 in our quiz and take your partner on the trip of a lifetime! send go to 83600 now. custcare:08718720201,valentines day special win over 1000 in our quiz and take your partner on the trip of a lifetime send go to 83600 now custcare phonetoken,spam,0,0,1,6
9852,spam,valentines day special! win over £1000 in our quiz and take your partner on the trip of a lifetime! send go to 83600 now. custcare:08718720201,valentines day special! win over £1000 in our quiz and take your partner on the trip of a lifetime! send go to 83600 now. custcare:08718720201,valentines day special win over 1000 in our quiz and take your partner on the trip of a lifetime send go to 83600 now custcare phonetoken,spam,0,0,1,6
9853,spam,valentines day special! win over £1000 in our quiz and take your partner on the trip of a lifetime! send go to 83600 now. custcare:08718720201,valentines day special! win over £1000 in our quiz and take your partner on the trip of a lifetime! send go to 83600 now. custcare:08718720201,valentines day special win over 1000 in our quiz and take your partner on the trip of a lifetime send go to 83600 now custcare phonetoken,spam,0,0,1,6
9854,spam,valentines day special! win over £1000 in our quiz and take your partner on the trip of a lifetime! send go to 83600 now. custcare:08718720201,valentines day special! win over £1000 in our quiz and take your partner on the trip of a lifetime! send go to 83600 now. custcare:08718720201,valentines day special win over 1000 in our quiz and take your partner on the trip of a lifetime send go to 83600 now custcare phonetoken,spam,0,0,1,6
9858,spam,wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg.,wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg.,wamma get laid want real doggin locations sent direct to your mobile join the uks largest dogging network txt dogs to 69696 now nyt ec2a 3lp 1 50 msg,spam,0,0,0,2
9859,spam,wamma get laid?want real doggin locations sent direct to your mobile? join the uks largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg.,wamma get laid?want real doggin locations sent direct to your mobile? join the uks largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg.,wamma get laid want real doggin locations sent direct to your mobile join the uks largest dogging network txt dogs to 69696 now nyt ec2a 3lp 1 50 msg,spam,0,0,0,2
9862,spam,"wan2 advance a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049.","wan2 advance a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049.",wan2 advance a meet greet with westlife 4 u or a m8 they are currently on what tour 1 unbreakable 2 untamed 3 unkempt text 1 2 or 3 to 83049,spam,0,0,0,2
9863,spam,"wan2 advance a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049.","wan2 advance a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049.",wan2 advance a meet greet with westlife 4 u or a m8 they are currently on what tour 1 unbreakable 2 untamed 3 unkempt text 1 2 or 3 to 83049,spam,0,0,0,2
9869,spam,"wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049.","wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049.",wan2 win a meet greet with westlife 4 u or a m8 they are currently on what tour 1 unbreakable 2 untamed 3 unkempt text 1 2 or 3 to 83049,spam,0,0,0,2
9870,spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. ","Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049.",wan2 win a meet greet with westlife 4 u or a m8 they are currently on what tour 1 unbreakable 2 untamed 3 unkempt text 1 2 or 3 to 83049,spam,0,0,0,2
9871,spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text","Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",wan2 win a meet greet with westlife 4 u or a m8 they are currently on what tour 1 unbreakable 2 untamed 3 unkempt text 1 2 or 3 to 83049 cost 50p std text,spam,0,0,0,9
9872,spam,"wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text","wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text",wan2 win a meet greet with westlife 4 u or a m8 they are currently on what tour 1 unbreakable 2 untamed 3 unkempt text 1 2 or 3 to 83049 cost 50p std text,spam,0,0,0,9
9873,spam,"wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text","wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text",wan2 win a meet greet with westlife 4 u or a m8 they are currently on what tour 1 unbreakable 2 untamed 3 unkempt text 1 2 or 3 to 83049 cost 50p std text,spam,0,0,0,9
9874,spam,"wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text","wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text",wan2 win a meet greet with westlife 4 u or a m8 they are currently on what tour 1 unbreakable 2 untamed 3 unkempt text 1 2 or 3 to 83049 cost 50p std text,spam,0,0,0,9
9875,spam,"wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text","wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text",wan2 win a meet greet with westlife 4 u or a m8 they are currently on what tour 1 unbreakable 2 untamed 3 unkempt text 1 2 or 3 to 83049 cost 50p std text,spam,0,0,0,9
9876,spam,"wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text","wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text",wan2 win a meet greet with westlife 4 u or a m8 they are currently on what tour 1 unbreakable 2 untamed 3 unkempt text 1 2 or 3 to 83049 cost 50p std text,spam,0,0,0,9
9877,spam,"wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text","wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text",wan2 win a meet greet with westlife 4 u or a m8 they are currently on what tour 1 unbreakable 2 untamed 3 unkempt text 1 2 or 3 to 83049 cost 50p std text,spam,0,0,0,9
9878,spam,"wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text","wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text",wan2 win a meet greet with westlife 4 u or a m8 they are currently on what tour 1 unbreakable 2 untamed 3 unkempt text 1 2 or 3 to 83049 cost 50p std text,spam,0,0,0,9
9879,spam,"wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text","wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text",wan2 win a meet greet with westlife 4 u or a m8 they are currently on what tour 1 unbreakable 2 untamed 3 unkempt text 1 2 or 3 to 83049 cost 50p std text,spam,0,0,0,9
9881,spam,"wan2 win a meet+greet with westlife 4 u or a m8? they embody currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049.","wan2 win a meet+greet with westlife 4 u or a m8? they embody currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049.",wan2 win a meet greet with westlife 4 u or a m8 they embody currently on what tour 1 unbreakable 2 untamed 3 unkempt text 1 2 or 3 to 83049,spam,0,0,0,2
9882,spam,"wan2 win a meet+greet with westlife 4 u or a m8? they embody currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049.","wan2 win a meet+greet with westlife 4 u or a m8? they embody currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049.",wan2 win a meet greet with westlife 4 u or a m8 they embody currently on what tour 1 unbreakable 2 untamed 3 unkempt text 1 2 or 3 to 83049,spam,0,0,0,2
9883,spam,"wan2 win a meet+greet with westlife 4 u or a m8? they embody currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text","wan2 win a meet+greet with westlife 4 u or a m8? they embody currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text",wan2 win a meet greet with westlife 4 u or a m8 they embody currently on what tour 1 unbreakable 2 untamed 3 unkempt text 1 2 or 3 to 83049 cost 50p std text,spam,0,0,0,2
9884,spam,"wan2 win a meet+greet with westlife 4 u or a m8? they embody currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text","wan2 win a meet+greet with westlife 4 u or a m8? they embody currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text",wan2 win a meet greet with westlife 4 u or a m8 they embody currently on what tour 1 unbreakable 2 untamed 3 unkempt text 1 2 or 3 to 83049 cost 50p std text,spam,0,0,0,2
6085,smishing,want a new video phone? 750 anytime any network mins? half price line rental free text for 3 months? reply or yell 08000930705 for free delivery,want a new video phone? 750 anytime any network mins? half price line rental free text for 3 months? reply or yell 08000930705 for free delivery,want a new video phone 750 anytime any network mins half price line rental free text for 3 months reply or yell phonetoken for free delivery,smishing,0,0,1,2
6086,smishing,want a new video phone? 750 anytime any network mins? half price line rental free text for 3 months? reply or yell 08000930705 for free delivery,want a new video phone? 750 anytime any network mins? half price line rental free text for 3 months? reply or yell 08000930705 for free delivery,want a new video phone 750 anytime any network mins half price line rental free text for 3 months reply or yell phonetoken for free delivery,smishing,0,0,1,2
6087,smishing,want explicit sex in 30 secs? call 02073162414 now! costs 20p/min,want explicit sex in 30 secs? call 02073162414 now! costs 20p/min,want explicit sex in 30 secs call phonetoken now costs 20p min,smishing,0,0,1,5
6088,smishing,want explicit sex in 30 secs? call 02073162414 now! costs 20p/min,want explicit sex in 30 secs? call 02073162414 now! costs 20p/min,want explicit sex in 30 secs call phonetoken now costs 20p min,smishing,0,0,1,5
6089,smishing,want explicit sex in 30 secs? call 02073162414 now! costs 20p/min,want explicit sex in 30 secs? call 02073162414 now! costs 20p/min,want explicit sex in 30 secs call phonetoken now costs 20p min,smishing,0,0,1,5
6090,smishing,want explicit sex in 30 secs? call 02073162414 now! costs 20p/min,want explicit sex in 30 secs? call 02073162414 now! costs 20p/min,want explicit sex in 30 secs call phonetoken now costs 20p min,smishing,0,0,1,5
6091,smishing,want explicit sex in 30 secs? call 02073162414 now! costs 20p/min,want explicit sex in 30 secs? call 02073162414 now! costs 20p/min,want explicit sex in 30 secs call phonetoken now costs 20p min,smishing,0,0,1,5
6092,smishing,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,want explicit sex in 30 secs ring phonetoken now costs 20p min,smishing,0,0,1,5
6093,smishing,want explicit sex in 30 secs? ring 02073162414 now! costs 20p/min,want explicit sex in 30 secs? ring 02073162414 now! costs 20p/min,want explicit sex in 30 secs ring phonetoken now costs 20p min,smishing,0,0,1,5
6094,smishing,want explicit sex in 30 secs? ring 02073162414 now! costs 20p/min,want explicit sex in 30 secs? ring 02073162414 now! costs 20p/min,want explicit sex in 30 secs ring phonetoken now costs 20p min,smishing,0,0,1,5
6095,smishing,want explicit sex in 30 secs? ring 02073162414 now! costs 20p/min,want explicit sex in 30 secs? ring 02073162414 now! costs 20p/min,want explicit sex in 30 secs ring phonetoken now costs 20p min,smishing,0,0,1,5
6096,smishing,want explicit sex in 30 secs? ring 02073162414 now! costs 20p/min,want explicit sex in 30 secs? ring 02073162414 now! costs 20p/min,want explicit sex in 30 secs ring phonetoken now costs 20p min,smishing,0,0,1,5
